file,AID,MinAge,Sex,VTB_Umb,survey index,SurveyDate(M/D/Y),avg TOO_TOHcm,SD TOO_TOHcm,# TOO_TOH,avg TOO_NIcm,SD TOO_NIcm,avg TOH_NIcm,SD TOH_NIcm,# TOH_NI,avg NI_FBHcm,SD NI_FBHcm,# NI_FBH,avg TOO_FBHcm,SD TOO_FBHcm,avg TOH_FBHcm,SD TOH_FBHcm,,,,,
2016Sep_383A4211.JPG,402,A,F,,15.1,9/23/2016,13.1,2.9,5,135.8,46.2,130.4,43.4,5,193.8,3.1,5,292.8,83.7,283.7,81.5,,,,,
2016Oct_383A5022.JPG,402,A,F,,15.2,10/4/2016,,,,,,,,,,,,,,,,,,,,
2017Jan_383A6362.JPG,402,A,F,,16.1,1/22/2017,11.8,1.8,3,190.3,2.5,181.4,1.5,3,,,,,,,,,,,,
2012FEB.IMG_9469.JPG,403,C,,,1.2,2/7/2012,10.8,2.0,5,94.7,1.6,85.8,1.2,5,,,,,,,,,,,,
2012FEB.IMG_9472.JPG,405,A,M,,1.2,2/7/2012,21.1,4.3,4,222.9,8.0,204.0,11.0,4,,,,,,,,,,,,
2012Jun.IMG_4286.JPG,405,A,M,,2.2,6/15/2012,24.1,4.4,4,225.8,4.6,214.4,10.4,4,,,,,,,,,,,,
2014Sept_IMG_5749.JPG,405,A,M,,9.1,9/20/2014,25.3,10.1,3,216.8,8.9,197.0,8.1,3,228.3,12.4,3,414.4,1.5,392.2,7.0,,,,,
2015May_383A0782.JPG,405,A,M,,11.1,5/21/2015,18.6,1.5,4,202.9,4.6,190.9,5.6,3,,,,,,,,,,,,
2015May_383A0783.JPG,405,A,M,,11.1,5/21/2015,52.6,88.8,5,211.7,5.3,200.9,2.8,4,,,,,,,,,,,,
2015May_383A1713.JPG,405,A,M,,11.1,5/21/2015,17.9,2.6,5,211.8,7.8,199.8,6.3,5,,,,,,,,,,,,
2015Jun_383A2680.JPG,405,A,M,,11.2,6/3/2015,17.2,2.3,3,219.4,3.6,203.3,5.7,3,,,,,,,,,,,,
2012FEB.IMG_9474.JPG,406,A,F,,1.2,2/7/2012,13.3,2.0,5,191.0,3.8,178.5,4.3,5,,,,,,,,,,,,
2012Jun.IMG_4355.JPG,406,A,F,,2.2,6/15/2012,12.8,1.5,5,161.4,48.0,151.0,50.5,5,,,,,,,,,,,,
2012Oct.IMG_7379.JPG,406,A,F,,3.2,10/9/2012,15.0,4.0,5,203.3,1.1,190.7,2.9,5,197.1,9.2,3,396.5,9.0,383.5,9.5,,,,,
2015Jun_383A2664.JPG,406,A,F,,11.2,6/3/2015,14.3,0.6,5,211.3,2.6,199.3,2.0,5,,,,,,,,,,,,
2015oct_383A4325.JPG,406,A,F,,12.2,10/27/2015,13.2,4.2,3,195.8,3.6,188.4,5.2,3,217.5,3.3,3,392.1,5.6,381.8,5.4,,,,,
2016Oct_383A5127.JPG,406,A,F,,15.2,10/4/2016,11.7,3.4,3,137.2,5.7,128.9,1.1,3,,,,,,,,,,,,
2017Jan_383A6300.JPG,406,A,F,,16.1,1/22/2017,13.8,0.8,5,181.3,3.7,175.6,0.7,5,214.8,2.3,5,376.1,4.5,366.6,2.7,,,,,
2012FEB.IMG_9475.JPG,407,A,F,,1.2,2/7/2012,15.6,3.0,3,194.7,4.3,182.8,5.2,3,,,,,,,,,,,,
2012Jun.IMG_4265.JPG,407,A,F,,2.2,6/15/2012,10.8,5.6,4,203.9,2.2,203.8,7.1,4,,,,,,,,,,,,
2012Oct.IMG_7307.JPG,407,A,F,,3.2,10/9/2012,19.2,2.3,5,210.8,2.6,196.8,5.6,5,232.4,1.0,3,441.4,1.0,425.9,5.6,,,,,
2014Oct_IMG_7680.JPG,407,A,F,,9.2,10/4/2014,17.0,5.1,5,202.0,1.5,194.6,5.6,5,,,,,,,,,,,,
2015May_383A0829.JPG,407,A,F,,11.1,5/21/2015,15.1,0.8,3,218.0,1.3,158.9,95.2,4,,,,,,,,,,,,
2015Jun_383A2607.JPG,407,A,F,,11.2,6/3/2015,28.8,31.1,4,138.1,60.5,131.7,53.1,4,,,,,,,,,,,,
2015oct_383A4328.JPG,407,A,F,,12.2,10/27/2015,18.2,1.8,4,205.3,14.1,200.4,14.5,4,,,,,,,,,,,,
2016May_383A0859.JPG,407,A,F,,14.1,5/14/2016,16.1,2.1,4,210.4,91.2,200.0,85.0,4,,,,,,,,,,,,
2016May_383A0860.JPG,407,A,F,,14.1,5/14/2016,15.6,2.0,3,244.0,59.0,231.6,54.5,3,,,,,,,,,,,,
2017May_383A9642.JPG,407,A,F,,17.1,5/26/2017,15.0,1.8,4,198.4,1.9,188.5,3.4,4,,,,,,,,,,,,
2018May_8371.JPG,407,A,F,,20.1,5/22/2018,15.2,2.6,4,192.6,1.8,185.5,3.5,4,,,,,,,,,,,,
2018June_9582.JPG,407,A,F,,20.2,6/6/2018,14.8,2.5,3,210.1,3.0,198.9,0.6,3,,,,,,,,,,,,
2012Jan.IMG_8365.JPG,408,A,F,,1.1,1/25/2012,13.2,5.1,7,180.4,1.9,171.8,2.5,7,217.0,1.5,4,389.9,2.8,380.1,1.2,,,,,
2012FEB.IMG_9478.JPG,408,A,F,,1.2,2/7/2012,11.3,1.1,5,186.5,2.1,177.9,1.8,5,,,,,,,,,,,,
2013May.IMG_2066.JPG,408,A,F,,5.1,5/18/2013,8.8,8.8,3,140.9,131.2,134.0,121.0,3,,,,,,,,,,,,
2014Sept_IMG_5734.JPG,408,A,F,,9.1,9/20/2014,14.7,3.4,6,188.2,3.4,179.5,5.3,6,,,,379.1,5.7,369.3,8.0,,,,,
2016Jan_383A7490.JPG,408,A,F,,13.1,1/21/2016,11.5,0.8,3,199.4,7.5,188.1,8.4,3,,,,,,,,,,,,
2016Jan_383A7492.JPG,408,A,F,,13.1,1/21/2016,17.7,10.5,5,192.7,8.0,178.9,18.2,5,215.7,4.0,3,404.0,8.4,384.9,21.5,,,,,
2016Sep_383A4006.JPG,408,A,F,,15.1,9/23/2016,13.1,3.9,5,212.4,4.7,204.9,4.0,4,,,,,,,,,,,,
2018June_9564.JPG,408,A,F,,20.2,6/6/2018,14.4,3.2,4,207.4,14.4,194.4,13.4,4,,,,,,,,,,,,
2012Oct.IMG_7313.JPG,409,A,M,,3.2,10/9/2012,22.2,2.4,7,223.2,3.4,203.6,1.8,7,,,,,,,,,,,,
2014FebIMG_1374.JPG,409,A,M,,7.2,2/9/2014,16.8,0.7,3,214.4,1.1,200.9,1.2,3,,,,,,,,,,,,
2014May_IMG_2888.JPG,409,A,M,,8.1,5/19/2014,23.2,2.6,3,210.9,3.7,191.9,2.8,3,,,,,,,,,,,,
2015Jan_IMG_9501.JPG,409,A,M,,10.1,1/19/2015,18.4,1.7,3,173.4,8.5,155.7,8.2,3,,,,,,,,,,,,
2015Jan_IMG_9502.JPG,409,A,M,,10.1,1/19/2015,21.7,1.1,5,229.9,1.1,208.7,1.0,5,,,,,,,,,,,,
2015May_383A0596.JPG,409,A,M,,11.1,5/21/2015,22.1,2.3,5,202.8,5.1,183.4,5.1,5,,,,,,,,,,,,
2016May_383A0977.JPG,409,A,M,,14.1,5/14/2016,17.3,0.5,5,208.9,5.1,196.6,5.0,5,,,,,,,,,,,,
2016May_383A0979.JPG,409,A,M,,14.1,5/14/2016,20.7,4.6,4,199.4,4.5,186.4,6.6,4,,,,,,,,,,,,
2012FEB.IMG_9473.JPG,410,SA,F,,1.2,2/7/2012,11.4,2.3,3,141.0,3.6,130.1,5.1,3,,,,,,,,,,,,
2012Jun.IMG_4267.JPG,410,SA,F,,2.2,6/15/2012,12.7,1.2,3,146.6,3.8,136.7,2.2,3,,,,,,,,,,,,
2012Jun.IMG_4269.JPG,410,SA,F,,2.2,6/15/2012,13.7,3.1,7,149.5,6.0,136.5,5.0,7,,,,,,,,,,,,
2012Sep.IMG_5613.JPG,410,SA,F,,3.1,9/24/2012,11.3,1.4,3,148.0,2.5,137.7,2.5,3,,,,,,,,,,,,
2012Sep.IMG_5614.JPG,410,SA,F,,3.1,9/24/2012,17.0,2.4,4,143.4,6.7,132.6,4.8,4,180.2,9.0,3,318.2,2.8,304.5,6.1,,,,,
2012Sep.IMG_5616.JPG,410,SA,F,,3.1,9/24/2012,11.0,0.9,4,143.1,1.7,135.3,1.3,4,,,,,,,,,,,,
2012Oct.IMG_7315.JPG,410,SA,F,,3.2,10/9/2012,12.3,0.6,3,140.6,2.2,130.9,1.0,3,,,,,,,,,,,,
2013May.IMG_2178.JPG,410,SA,F,,5.1,5/18/2013,136.9,209.0,3,166.4,50.1,205.4,102.3,3,183.2,24.9,3,327.5,55.2,375.5,115.1,,,,,
2013Jun.IMG_4598.JPG,410,SA,F,,5.2,6/5/2013,13.5,2.7,5,135.1,1.1,125.9,3.7,5,167.8,5.2,3,264.3,19.8,252.3,17.8,,,,,
2014Oct_IMG_7740.JPG,410,SA,F,,9.2,10/4/2014,14.7,7.6,4,159.5,1.7,151.7,4.0,4,187.6,14.9,4,323.7,6.2,313.4,5.2,,,,,
2017Feb_383A8233.JPG,410,SA,F,,16.2,2/11/2017,16.2,3.0,5,191.5,3.4,179.4,4.6,5,219.1,5.5,5,399.9,9.8,386.5,12.5,,,,,
2017Jun_383A0368.JPG,410,SA,F,,17.2,6/4/2017,14.2,1.8,6,188.2,1.2,176.1,3.3,6,,,,,,,,,,,,
2017Sep_383A1592.JPG,410,SA,F,,18.1,9/19/2017,12.9,1.4,3,183.1,7.1,173.4,5.8,3,,,,,,,,,,,,
2018Feb_383A7209.JPG,410,SA,F,,19.2,2/3/2018,15.3,4.9,5,190.0,4.2,178.6,6.8,5,,,,,,,,,,,,
2012FEB.IMG_9481.JPG,411,C,F,,1.2,2/7/2012,12.4,0.3,4,113.0,3.0,102.1,3.9,4,,,,195.6,17.7,184.1,18.3,,,,,
2012Jun.IMG_4358.JPG,411,C,F,,2.2,6/15/2012,11.5,0.6,7,131.5,4.7,121.0,4.1,7,156.3,3.7,5,286.7,2.0,276.1,1.7,,,,,
2012Oct.IMG_7384.JPG,411,C,F,,3.2,10/9/2012,14.7,2.1,3,116.2,1.6,116.9,1.6,3,,,,,,,,,,,,
2013Feb.IMG_0191.JPG,411,C,F,,4.2,2/5/2013,23.3,11.2,3,132.5,7.0,119.1,1.5,3,,,,,,,,,,,,
2013Feb.IMG_0194.JPG,411,C,F,,4.2,2/5/2013,10.5,3.3,3,106.2,3.8,100.0,5.4,3,,,,,,,,,,,,
2013May.IMG_2168.JPG,411,C,F,,5.1,5/18/2013,17.1,5.9,4,145.7,6.3,139.6,2.6,4,,,,,,,,,,,,
2013sep.IMG_5433.JPG,411,C,F,,6.1,9/22/2013,18.0,6.9,3,160.3,4.3,142.9,3.0,3,,,,,,,,,,,,
2013oct.IMG_7334.JPG,411,C,F,,6.2,10/5/2013,13.7,1.1,6,147.2,3.0,133.9,3.1,6,,,,314.6,30.0,301.0,29.1,,,,,
2014FebIMG_1752.JPG,411,C,F,,7.2,2/9/2014,15.4,1.2,5,157.6,3.5,151.4,3.3,4,,,,,,,,,,,,
2015Jan_IMG_8814.JPG,411,C,F,,10.1,1/19/2015,16.2,1.5,3,165.8,1.6,155.7,3.5,3,,,,,,,,,,,,
2015Sep_383A2184.JPG,411,C,F,,12.1,9/14/2015,12.9,1.8,3,172.6,2.9,160.0,1.4,3,205.3,0.8,3,353.5,2.0,340.9,1.1,,,,,
2016May_383A0897.JPG,411,C,F,,14.1,5/14/2016,14.1,5.2,5,179.0,5.0,169.0,4.7,5,,,,,,,,,,,,
2016May_383A0903.JPG,411,C,F,,14.1,5/14/2016,12.7,0.6,3,169.3,6.7,160.3,1.3,3,,,,,,,,,,,,
2017Jan_383A6336.JPG,411,C,F,,16.1,1/22/2017,15.3,2.3,5,181.7,5.1,171.8,4.4,5,,,,,,,,,,,,
2017Feb_383A8220.JPG,411,C,F,,16.2,2/11/2017,13.4,1.7,4,168.9,4.2,162.5,3.3,4,204.5,2.3,4,335.2,3.4,324.5,1.8,,,,,
2017Sep_383A1652.JPG,411,C,F,,18.1,9/19/2017,15.8,3.6,5,190.8,1.9,180.3,4.1,5,,,,,,,,,,,,
2017Oct_383A2974.JPG,411,C,F,,18.2,10/5/2017,14.1,1.9,4,144.5,69.3,130.7,70.8,4,,,,,,,,,,,,
2012Jan.IMG_8362.JPG,412,C,,,1.1,1/25/2012,14.4,3.7,7,103.4,3.9,91.9,3.7,7,,,,,,,,,,,,
2012Jan.IMG_8476.JPG,413,SA,F,,1.1,1/25/2012,29.5,48.4,8,149.1,2.4,138.4,2.0,7,,,,,,,,,,,,
2012Jun.IMG_4359.JPG,413,SA,F,,2.2,6/15/2012,,,,,,150.8,3.3,6,,,,,,,,,,,,
2012Sep.IMG_5629.JPG,413,SA,F,,3.1,9/24/2012,12.6,3.6,3,181.3,49.7,174.8,56.9,3,219.0,29.8,3,338.3,4.2,327.4,4.2,,,,,
2013May.IMG_2173.JPG,413,SA,F,,5.1,5/18/2013,12.0,1.0,5,169.1,4.5,159.2,4.6,5,160.0,8.1,3,324.3,2.9,314.9,3.9,,,,,
2013Jun.IMG_4570.JPG,413,SA,F,,5.2,6/5/2013,11.1,2.2,3,154.9,1.2,145.5,1.8,4,,,,,,,,,,,,
2013Jun.IMG_4575.JPG,413,SA,F,,5.2,6/5/2013,,,,179.8,6.3,169.7,2.7,3,,,,,,,,,,,,
2014FebIMG_2361.JPG,413,SA,F,,7.2,2/9/2014,37.7,59.8,5,160.0,2.4,150.9,2.9,4,269.7,139.6,5,324.3,75.1,342.4,25.8,,,,,
2014Sept_IMG_5768.JPG,413,SA,F,,9.1,9/20/2014,12.3,1.3,4,153.4,5.1,149.2,1.7,4,,,,,,,,,,,,
2014Oct_IMG_7768.JPG,413,SA,F,,9.2,10/4/2014,11.5,3.8,5,182.1,4.8,172.8,5.2,5,,,,,,,,,,,,
2015May_383A0801.JPG,413,SA,F,,11.1,5/21/2015,12.9,1.1,5,174.4,5.8,165.3,5.3,5,,,,,,,,,,,,
2015Sep_383A2111.JPG,413,SA,F,,12.1,9/14/2015,11.7,0.5,4,154.6,1.6,150.4,1.5,4,200.8,1.7,4,342.6,0.4,335.1,0.5,,,,,
2015Sep_383A2132.JPG,413,SA,F,,12.1,9/14/2015,13.3,3.8,5,171.7,2.2,161.9,1.7,5,,,,358.9,1.7,347.6,2.5,,,,,
2016Jan_383A8831.JPG,413,SA,F,,13.1,1/21/2016,14.5,4.7,4,182.6,6.5,172.0,7.6,4,,,,,,,,,,,,
2016Sep_383A3980.JPG,413,SA,F,,15.1,9/23/2016,14.5,1.1,6,162.7,3.2,149.9,4.3,6,217.7,2.9,6,361.2,2.5,348.3,4.1,,,,,
2016Oct_383A5141.JPG,413,SA,F,,15.2,10/4/2016,12.4,2.1,5,179.4,1.9,167.3,3.8,5,,,,,,,,,,,,
2012Jan.IMG_8463.JPG,414,A,F,,1.1,1/25/2012,12.2,0.5,4,163.6,61.6,147.9,70.3,4,,,,,,,,,,,,
2012FEB.IMG_9492.JPG,414,A,F,,1.2,2/7/2012,10.5,1.3,5,178.3,1.7,173.2,2.9,5,,,,,,,,,,,,
2014Sept_IMG_5786.JPG,414,A,F,,9.1,9/20/2014,14.2,6.6,5,196.5,3.5,188.2,1.7,5,,,,,,,,,,,,
2015Jan_IMG_8780.JPG,414,A,F,,10.1,1/19/2015,10.3,1.2,3,174.2,4.4,167.2,3.1,3,,,,,,,,,,,,
2015Jun_383A2693.JPG,414,A,F,,11.2,6/3/2015,11.3,2.6,4,130.3,4.0,132.1,5.2,4,,,,,,,,,,,,
2015Jun_383A2704.JPG,414,A,F,,11.2,6/3/2015,20.6,15.1,3,168.3,30.1,162.3,27.5,3,,,,,,,,,,,,
2017Jan_383A6370.JPG,414,A,F,,16.1,1/22/2017,14.8,1.4,3,185.4,1.7,173.4,3.6,3,,,,363.3,2.1,350.1,1.3,,,,,
2017May_383A9723.JPG,414,A,F,,17.1,5/26/2017,14.6,2.2,3,195.9,3.6,182.8,2.4,3,,,,,,,,,,,,
2018Feb_383A7312.JPG,414,A,F,,19.2,2/3/2018,12.0,7.4,3,166.2,1.2,164.2,8.7,3,,,,,,,,,,,,
2018June_9529.JPG,414,A,F,,20.2,6/6/2018,11.8,1.2,5,181.9,4.8,174.5,2.1,5,,,,,,,,,,,,
2018Oct_2214.JPG,414,A,F,,21.2,10/2/2018,10.9,1.9,4,156.2,76.0,147.4,75.3,4,251.3,72.2,4,401.2,1.3,391.9,2.7,,,,,
2012Jan.IMG_8466.JPG,415,A,F,,1.1,1/25/2012,11.9,1.1,5,190.8,1.0,178.9,0.6,5,,,,,,,,,,,,
2013Feb.IMG_0143.JPG,415,A,F,,4.2,2/5/2013,12.6,2.4,4,169.5,1.8,164.5,7.1,4,,,,,,,,,,,,
2013May.IMG_2133.JPG,415,A,F,,5.1,5/18/2013,52.5,88.4,5,193.1,10.4,183.7,10.6,4,,,,,,,,,,,,
2013sep.IMG_6158.JPG,415,A,F,,6.1,9/22/2013,13.8,3.2,6,176.2,4.7,166.0,3.1,5,,,,,,,,,,,,
2013sep.IMG_6164.JPG,415,A,F,,6.1,9/22/2013,12.2,0.9,3,190.9,3.3,183.2,1.3,3,,,,,,,,,,,,
2015Sep_383A2041.JPG,415,A,F,,12.1,9/14/2015,12.4,1.5,4,190.8,3.8,183.7,1.8,4,,,,,,,,,,,,
2015oct_383A3574.JPG,415,A,F,,12.2,10/27/2015,13.1,1.4,5,185.8,2.8,180.9,6.8,5,214.0,2.7,5,374.3,1.3,365.6,5.0,,,,,
2017Jan_383A6380.JPG,415,A,F,,16.1,1/22/2017,11.9,1.1,5,183.7,0.7,172.3,0.8,5,,,,380.3,9.1,369.2,10.5,,,,,
2017May_383A9770.JPG,415,A,F,,17.1,5/26/2017,11.3,1.5,5,183.7,7.4,178.0,2.5,5,,,,,,,,,,,,
2012Jan.IMG_8461.JPG,416,SA,M,,1.1,1/25/2012,14.2,2.0,4,148.7,1.1,136.1,1.0,4,,,,,,,,,,,,
2012FEB.IMG_9496.JPG,416,SA,M,,1.2,2/7/2012,12.0,1.6,3,144.3,0.8,133.9,0.9,3,,,,,,,,,,,,
2012Oct.IMG_7794.JPG,416,SA,M,,3.2,10/9/2012,15.0,8.6,5,146.4,9.9,135.4,12.0,5,,,,,,,,,,,,
2012Oct.IMG_7797.JPG,416,SA,M,,3.2,10/9/2012,23.5,18.7,3,162.8,1.6,155.0,10.0,3,,,,,,,,,,,,
2013Feb.IMG_0134.JPG,416,SA,M,,4.2,2/5/2013,19.6,8.9,5,176.7,17.7,159.8,20.6,5,,,,,,,,,,,,
2013oct.IMG_6623.JPG,416,SA,M,,6.2,10/5/2013,16.6,0.5,3,170.2,9.4,158.7,2.6,3,,,,,,,,,,,,
2015May_383A1701.JPG,416,SA,M,,11.1,5/21/2015,23.3,4.3,5,242.5,111.3,229.6,123.2,5,,,,,,,,,,,,
2012Jan.IMG_8373.JPG,417,A,F,,1.1,1/25/2012,12.2,1.2,8,210.5,18.1,199.8,18.3,7,,,,,,,,,,,,
2012FEB.IMG_9497.JPG,417,A,F,,1.2,2/7/2012,12.7,3.1,4,194.0,3.0,186.0,2.3,4,,,,,,,,,,,,
2012May.IMG_3159.JPG,417,A,F,,2.1,5/20/2012,11.0,1.1,7,192.3,2.7,184.5,1.6,7,,,,,,,,,,,,
2013sep.IMG_5428.JPG,417,A,F,,6.1,9/22/2013,26.8,28.8,3,188.0,5.0,181.9,2.5,3,,,,,,,,,,,,
2014_Jun_IMG_4848.JPG,417,A,F,,8.2,6/4/2014,15.1,6.0,5,198.3,2.4,187.7,7.2,5,,,,,,,,,,,,
2014Sept_IMG_5770.JPG,417,A,F,,9.1,9/20/2014,9.9,3.2,3,199.2,1.2,189.9,3.5,3,215.3,1.6,3,409.4,0.9,400.0,1.9,,,,,
2014Oct_IMG_7664.JPG,417,A,F,,9.2,10/4/2014,46.0,77.4,5,187.4,56.3,184.1,50.8,5,,,,386.7,28.0,376.2,29.5,,,,,
2014Oct_IMG_7674.JPG,417,A,F,,9.2,10/4/2014,16.2,8.1,5,217.0,73.6,202.9,76.0,5,,,,,,,,,,,,
2015Jan_IMG_8921.JPG,417,A,F,,10.1,1/19/2015,12.5,3.8,4,190.5,3.2,187.2,8.2,4,,,,,,,,,,,,
2015Jan_IMG_8924.JPG,417,A,F,,10.1,1/19/2015,11.4,0.5,4,198.3,0.4,190.9,2.1,4,,,,390.3,0.8,381.7,0.1,,,,,
2015Feb_IMG_0591.JPG,417,A,F,,10.2,2/6/2015,10.8,0.7,4,194.6,18.8,190.5,12.2,4,,,,,,,,,,,,
2015Feb_IMG_0592.JPG,417,A,F,,10.2,2/6/2015,15.3,5.5,3,195.9,15.9,186.1,11.2,3,,,,373.0,3.2,361.2,10.3,,,,,
2015May_383A0765.JPG,417,A,F,,11.1,5/21/2015,11.6,0.5,3,200.0,0.9,193.8,1.4,3,,,,,,,,,,,,
2016May_383A0844.JPG,417,A,F,,14.1,5/14/2016,10.6,2.1,4,200.8,2.2,190.9,3.1,4,,,,,,,,,,,,
2016May_383A1572.JPG,417,A,F,,14.1,5/14/2016,13.4,5.1,3,182.9,13.8,172.9,21.8,3,,,,373.3,6.0,365.6,8.5,,,,,
2017Jun_383A0305.JPG,417,A,F,,17.2,6/4/2017,11.5,0.6,4,194.0,1.7,187.8,1.6,4,,,,,,,,,,,,
2018Oct_2228.JPG,417,A,F,,21.2,10/2/2018,13.9,2.4,3,226.8,3.2,215.9,2.5,3,,,,,,,,,,,,
2012Jan.IMG_8375.JPG,418,A,F,,1.1,1/25/2012,12.1,1.3,5,186.4,2.4,178.5,2.4,5,,,,,,,,,,,,
2012Jan.IMG_8462.JPG,418,A,F,,1.1,1/25/2012,11.4,1.4,5,182.1,2.2,172.9,3.1,5,,,,,,,,,,,,
2012May.IMG_3157.JPG,418,A,F,,2.1,5/20/2012,38.2,64.3,6,178.9,5.7,170.9,6.3,5,,,,,,,,,,,,
2012Jun.IMG_4373.JPG,418,A,F,,2.2,6/15/2012,11.9,3.4,7,192.4,2.9,183.8,3.6,7,,,,,,,,,,,,
2014Sept_IMG_5791.JPG,418,A,F,,9.1,9/20/2014,10.9,2.1,5,197.0,2.4,189.7,3.3,5,,,,,,,,,,,,
2014Oct_IMG_7673.JPG,418,A,F,,9.2,10/4/2014,15.3,3.8,5,183.1,1.8,169.9,0.6,4,,,,,,,,,,,,
2015Sep_383A2195.JPG,418,A,F,,12.1,9/14/2015,15.0,3.7,4,203.3,24.1,192.7,26.4,4,220.4,26.7,4,417.3,1.8,405.4,1.6,,,,,
2016May_383A0917.JPG,418,A,F,,14.1,5/14/2016,30.0,36.1,4,124.7,10.5,111.6,11.7,4,,,,,,,,,,,,
2016May_383A1578.JPG,418,A,F,,14.1,5/14/2016,16.2,4.0,5,193.2,2.2,182.2,5.3,5,,,,,,,,,,,,
2016Sep_383A4063.JPG,418,A,F,,15.1,9/23/2016,12.0,2.5,3,169.6,0.9,158.3,1.2,3,,,,339.9,4.9,329.4,4.0,,,,,
2017Feb_383A8168.JPG,418,A,F,,16.2,2/11/2017,11.5,1.2,5,188.8,4.0,180.3,2.9,5,211.0,4.3,4,395.6,3.0,387.3,4.2,,,,,
2018June_9525.JPG,418,A,F,,20.2,6/6/2018,11.5,0.9,3,191.9,1.2,181.9,0.6,3,,,,407.6,0.3,396.7,1.4,,,,,
2012Jan.IMG_8350.JPG,419,A,F,,1.1,1/25/2012,12.6,3.3,5,171.2,2.7,161.5,4.6,5,,,,323.1,14.3,311.4,15.9,,,,,
2014JanIMG_9533.JPG,419,A,F,,7.1,1/19/2014,14.2,6.6,4,202.3,0.7,188.6,6.3,4,,,,,,,,,,,,
2014_Jun_IMG_4846.JPG,419,A,F,,8.2,6/4/2014,11.7,3.5,4,202.8,2.0,193.9,2.9,4,,,,,,,,,,,,
2014Sept_IMG_6541.JPG,419,A,F,,9.1,9/20/2014,13.4,6.2,5,160.7,64.5,156.7,62.5,5,,,,394.1,0.7,387.9,1.8,,,,,
2015Jan_IMG_8885.JPG,419,A,F,,10.1,1/19/2015,11.3,4.6,5,164.2,2.6,155.5,4.8,5,,,,,,,,,,,,
2016May_383A0895.JPG,419,A,F,,14.1,5/14/2016,12.0,1.2,4,182.5,21.4,172.8,22.5,4,,,,,,,,,,,,
2016May_383A1592.JPG,419,A,F,,14.1,5/14/2016,45.8,47.9,5,186.6,25.7,165.6,45.8,4,279.2,226.0,4,325.6,75.8,311.9,81.2,,,,,
2016Sep_383A4598.JPG,419,A,F,,15.1,9/23/2016,17.6,5.2,6,201.7,14.1,194.2,9.3,6,227.1,17.6,4,412.2,5.2,402.5,3.7,,,,,
2012FEB.IMG_9494.JPG,420,SA,M,,1.2,2/7/2012,16.4,1.0,6,183.3,32.3,169.1,31.5,6,,,,,,,,,,,,
2012FEB.IMG_9500.JPG,420,SA,M,,1.2,2/7/2012,,,,,,183.6,5.0,4,,,,,,,,,,,,
2015Jan_IMG_9006.JPG,420,SA,M,,10.1,1/19/2015,16.5,0.9,4,210.1,1.9,200.7,2.9,4,,,,,,,,,,,,
2015oct_383A4324.JPG,420,SA,M,,12.2,10/27/2015,56.3,85.3,5,224.4,9.4,211.0,8.0,4,231.9,34.9,4,409.7,114.1,450.3,9.2,,,,,
2012Jun.IMG_4367.JPG,421,A,F,,2.2,6/15/2012,15.0,6.1,6,195.0,6.0,182.6,6.4,6,168.4,12.2,4,360.8,14.3,348.3,12.3,,,,,
2013Jan.IMG_8612.JPG,421,A,F,,4.1,1/21/2013,12.0,1.1,5,195.4,1.1,186.4,2.1,5,,,,,,,,,,,,
2014May_IMG_3575.JPG,421,A,F,,8.1,5/19/2014,15.3,5.4,4,172.1,37.4,157.6,40.8,4,,,,,,,,,,,,
2014Sept_IMG_5784.JPG,421,A,F,,9.1,9/20/2014,14.6,2.3,4,165.7,50.7,152.6,49.1,4,,,,,,,,,,,,
2014Oct_IMG_7786.JPG,421,A,F,,9.2,10/4/2014,11.8,2.0,4,187.0,6.2,178.9,7.5,4,,,,,,,,,,,,
2015Feb_IMG_1177.JPG,421,A,F,,10.2,2/6/2015,12.3,0.9,5,186.5,20.3,178.4,22.1,5,,,,,,,,,,,,
2015Feb_IMG_1178.JPG,421,A,F,,10.2,2/6/2015,13.6,0.9,4,205.8,2.1,194.9,3.5,4,,,,,,,,,,,,
2015Feb_IMG_1180.JPG,421,A,F,,10.2,2/6/2015,12.0,1.7,4,198.4,3.3,188.9,2.8,4,,,,,,,,,,,,
2015Sep_383A2173.JPG,421,A,F,,12.1,9/14/2015,13.0,4.5,5,194.0,5.5,188.5,6.2,5,,,,,,,,,,,,
2015Sep_383A2181.JPG,421,A,F,,12.1,9/14/2015,30.9,40.6,5,195.5,4.0,168.3,40.3,5,,,,,,,,,,,,
2015oct_383A4276.JPG,421,A,F,,12.2,10/27/2015,9.8,1.1,3,205.7,18.2,193.5,19.0,3,199.5,55.1,4,399.5,74.2,371.3,77.4,,,,,
2017Feb_383A8232.JPG,421,A,F,,16.2,2/11/2017,11.9,2.1,3,193.2,4.9,181.8,3.3,3,211.1,4.9,3,387.7,0.1,376.0,1.8,,,,,
2012Jan.IMG_8467.JPG,422,A,F,,1.1,1/25/2012,10.4,5.2,5,175.5,7.0,166.4,10.2,5,,,,,,,,,,,,
2012FEB.IMG_9502.JPG,422,A,F,,1.2,2/7/2012,14.3,5.2,3,172.4,2.5,158.4,2.7,3,,,,,,,,,,,,
2012May.IMG_3164.JPG,422,A,F,,2.1,5/20/2012,11.9,1.6,8,155.6,4.5,147.8,3.4,8,168.3,10.3,3,319.0,7.8,309.9,9.6,,,,,
